valid_time,u100,v100,u10,v10,fg10,d2m,t2m,msl,skt,sp,ssrd,strd,tp,is_anomaly,anomaly_type
1970-06-23 19:00:00,4.003845,1.1812439,2.3497314,1.1049652,3.271012,276.44904,276.69104,101746.25,274.87375,100868.35,0.0,1049690.8,3.8146973e-06,0,
1970-06-23 20:00:00,4.6687164,1.894104,1.9038544,0.8112793,3.33774,276.702,276.95236,101889.625,275.34534,101007.72,0.0,1023040.7,8.678436e-05,0,
1970-06-23 21:00:00,5.151581,2.5085754,2.635498,1.0184937,4.642302,277.0368,277.67346,102013.31,277.44904,101129.25,95744.0,1031120.4,0.0010700226,0,
1970-06-23 22:00:00,2.802063,1.6592712,1.4912109,0.71432495,6.198239,279.64685,282.28732,102021.19,281.09525,101139.164,418816.0,1030159.25,0.0008635521,0,
1970-06-23 23:00:00,2.3274994,-0.14012146,1.618042,-0.38101196,6.5891056,279.63092,282.76837,102092.375,282.53912,101210.3,647552.0,1056203.4,0.000187397,0,
1970-06-24 00:00:00,2.541809,-0.9105377,1.947998,-0.69343567,5.8574166,280.22552,283.64648,102066.81,284.5752,101186.34,999424.0,1008700.75,9.536743e-07,0,
1970-06-24 01:00:00,1.5858612,-0.48214722,1.2284393,-0.32406616,5.5963464,280.16397,284.01016,101992.5,286.03195,101115.19,1103808.0,1016946.6,0.0,0,
1970-06-24 02:00:00,0.45924377,-0.66825867,0.2053833,-0.48666382,4.7568703,279.17194,285.3828,101934.06,286.28476,101059.05,1132352.0,1018167.4,0.0,0,
1970-06-24 03:00:00,-0.5135956,-0.74861145,-0.55874634,-0.50857544,3.4882498,280.05933,285.66068,101942.875,285.32727,101069.305,950464.0,975566.44,0.0,0,
1970-06-24 04:00:00,-1.585144,-0.61006165,-1.0760498,-0.29341125,2.2163467,281.17923,284.90454,101945.19,282.16534,101071.516,578944.0,946114.25,0.0,0,
1970-06-24 05:00:00,-2.1799316,-1.4030609,-2.4966888,-1.0065155,3.066173,278.24704,279.69275,101975.44,276.1228,101101.016,148416.0,924360.25,0.0,0,
1970-06-24 06:00:00,-1.7722778,-2.831314,-1.6394958,-2.174347,3.3429856,278.33905,279.5957,101979.625,275.38235,101106.34,0.0,914026.9,0.0,0,
1970-06-24 07:00:00,-0.89852905,-3.4374847,-0.55337524,-2.538742,3.5330763,278.29794,279.54517,102003.69,274.38922,101129.88,0.0,928702.9,0.0,0,
1970-06-24 08:00:00,0.27348328,-3.6025085,0.30323792,-2.2762756,3.3626106,277.8875,279.0589,101959.75,273.96466,101086.766,0.0,930850.4,0.0,0,
1970-06-24 09:00:00,1.2800903,-3.8880768,0.6745453,-2.0814667,3.265323,275.5918,276.10907,101926.375,273.6186,101051.85,0.0,944362.1,0.0,0,
1970-06-24 10:00:00,1.2113495,-4.6924286,0.53685,-2.1039734,3.4314015,275.3872,275.98456,102033.25,274.31647,101156.7,0.0,936500.44,0.0,0,
1970-06-24 11:00:00,2.4164429,-4.73349,0.84565735,-2.0817719,3.606244,274.8625,275.74384,101996.06,273.81485,101116.44,0.0,934137.56,0.0,0,
1970-06-24 12:00:00,3.0215912,-4.2803802,1.1665344,-2.098587,3.8486829,274.37207,275.38364,101956.625,273.30096,101075.84,0.0,916315.3,0.0,0,
1970-06-24 13:00:00,3.112854,-3.9729004,1.2076569,-2.2504272,3.7403514,274.11093,275.25494,101888.69,272.795,101006.35,0.0,898781.2,0.0,0,
1970-06-24 14:00:00,3.3924866,-3.2321167,1.6042633,-2.3050995,3.7377584,274.00134,275.3805,101876.125,272.53082,100992.91,0.0,898133.75,0.0,0,
1970-06-24 15:00:00,3.8460693,-2.4193268,2.0625,-1.8574677,3.6317627,273.6607,274.96597,101938.625,272.64975,101054.84,0.0,916983.1,0.0,0,
1970-06-24 16:00:00,4.62265,-2.0358887,2.3170624,-1.3970184,3.882157,273.69275,274.92154,101980.875,272.4087,101095.84,0.0,955531.44,0.0,0,
1970-06-24 17:00:00,5.1608124,-2.1174774,2.0380554,-1.2066803,4.159089,273.73694,275.0672,101961.56,272.891,101077.91,0.0,941970.06,0.0,0,
1970-06-24 18:00:00,5.0683136,-3.0225525,1.6249542,-1.3986053,4.203425,274.30887,275.8017,102036.625,273.52808,101154.56,0.0,960194.44,0.0,0,
1970-06-24 19:00:00,4.821869,-3.844635,1.5234528,-1.696701,3.7978737,274.3903,275.73584,102019.375,273.31677,101138.53,0.0,943804.6,0.0,0,
1970-06-24 20:00:00,4.3223267,-4.0216675,1.4050598,-1.7883453,3.7042172,274.54285,275.7923,102021.25,273.64136,101143.445,0.0,930136.9,0.0,0,
1970-06-24 21:00:00,3.8427124,-3.9125214,1.4189758,-1.7367859,3.3890424,275.51318,277.90372,102061.69,275.97668,101184.914,111040.0,937698.2,0.0,0,
1970-06-24 22:00:00,3.1717834,-3.080017,1.5975189,-1.7341156,4.358926,277.97644,281.70013,102052.69,279.16113,101172.86,500032.0,970352.56,0.0,0,
1970-06-24 23:00:00,2.3214264,-2.8703918,1.3588715,-1.8651123,4.6105547,278.1352,282.49316,102079.5,282.0567,101198.66,896640.0,939603.8,0.0,0,
1970-06-25 00:00:00,1.5769958,-2.7887268,0.9089203,-1.9609222,4.7477484,278.89307,284.3922,102006.0,284.7401,101127.19,1211648.0,940088.94,0.0,0,
1970-06-25 01:00:00,0.9124298,-2.5791779,0.38597107,-1.8501434,4.5830107,279.1249,285.46176,101849.875,286.33017,100978.11,1307520.0,946233.1,0.0,0,
1970-06-25 02:00:00,0.42485046,-2.3889618,-0.041046143,-1.6829529,4.229021,279.63535,287.2492,101840.125,286.74127,100971.36,1219328.0,956431.75,0.0,0,
1970-06-25 03:00:00,0.30052185,-2.6171265,-0.2852478,-1.4100647,3.6171944,280.18127,287.3697,101849.875,285.7347,100983.22,967552.0,942938.44,0.0,0,
1970-06-25 04:00:00,0.88623047,-3.0184326,-0.532959,-1.9402771,2.8133655,279.3463,286.93518,101807.875,281.56555,100942.086,583936.0,954682.25,0.0,0,
1970-06-25 05:00:00,1.6507568,-3.208191,-0.18363953,-2.5913696,2.6796951,277.83646,283.34012,101792.69,275.65973,100927.48,143872.0,938229.44,0.0,0,
1970-06-25 06:00:00,2.5965424,-3.1777344,0.7535553,-2.7889862,2.9570425,277.5542,281.92734,101816.375,274.81998,100949.84,0.0,937000.1,0.0,0,
1970-06-25 07:00:00,3.3148346,-2.5701141,1.7125854,-2.3405762,3.6312096,277.04016,280.24567,101823.94,273.73358,100954.16,0.0,937346.94,0.0,0,
1970-06-25 08:00:00,3.9501953,-1.8055573,2.581482,-1.6816254,3.6909602,276.502,278.82587,101868.875,273.3933,100996.51,0.0,947822.2,0.0,0,
1970-06-25 09:00:00,4.2537384,-1.2576599,2.6787415,-1.1011658,3.8228204,274.41083,275.5597,101875.06,273.13916,100999.766,0.0,948371.8,0.0,0,
1970-06-25 10:00:00,3.3001099,-1.5522308,2.217575,-1.5536957,3.7756655,274.38977,275.8651,101958.69,273.49982,101084.7,0.0,947036.8,0.0,0,
1970-06-25 11:00:00,3.482605,-2.6122437,1.803299,-2.128189,3.688163,274.47635,276.06848,101966.56,273.34937,101090.39,0.0,948068.94,0.0,0,
1970-06-25 12:00:00,3.4994965,-3.2792358,1.701889,-2.1180573,3.6998916,274.51465,276.15936,101867.25,273.31146,100991.516,0.0,935054.44,0.0,0,
1970-06-25 13:00:00,3.4350128,-3.1201935,1.8090668,-2.1473236,3.7104216,274.75922,276.45746,101864.56,272.8163,100989.67,0.0,974868.4,0.0,0,
1970-06-25 14:00:00,3.546402,-2.5154266,1.606781,-1.7060242,3.4975617,274.3713,275.77783,101826.06,273.32532,100951.375,0.0,947200.1,0.0,0,
1970-06-25 15:00:00,3.0793304,-1.8883362,1.7076569,-1.5624237,3.4301033,274.86148,275.7394,101813.75,272.02002,100941.46,0.0,965245.3,0.0,0,
1970-06-25 16:00:00,2.8253937,-1.3980255,1.4075623,-1.3072357,3.3580923,274.61987,275.35095,101835.56,273.338,100963.4,0.0,942436.2,0.0,0,
1970-06-25 17:00:00,3.1498413,-0.76361084,1.8891907,-1.1116486,3.2662897,274.6562,275.2905,101893.25,272.7981,101021.305,0.0,949954.8,0.0,0,
1970-06-25 18:00:00,3.1386719,-0.5973511,1.7991028,-1.1624756,3.254655,274.49875,274.9513,101916.44,272.6001,101044.26,0.0,941739.2,0.0,0,
1970-06-25 19:00:00,2.757843,-1.1495972,1.4175415,-1.4808502,3.7486336,274.60986,274.96136,101937.06,272.59747,101066.32,0.0,937579.06,0.0,0,
1970-06-25 20:00:00,2.3321228,-1.7802582,1.1343689,-1.6135559,3.3274317,274.24194,274.84555,101950.25,272.07837,101080.64,0.0,944730.7,0.0,0,
1970-06-25 21:00:00,1.5929718,-2.077011,1.0377045,-1.6403503,3.2861295,274.5641,275.4303,102010.81,274.73267,101143.26,110528.0,914004.2,0.0,0,
1970-06-25 22:00:00,0.12997437,-1.9620209,0.5996704,-1.3708038,3.9728553,277.84268,280.31555,102199.31,277.62274,101325.01,502464.0,964109.1,0.0,0,
1970-06-25 23:00:00,0.17478943,-1.9172058,0.2559662,-1.0668182,3.9117322,278.6875,282.29388,102136.69,282.25305,101263.69,928192.0,928574.3,0.0,0,
1970-06-26 00:00:00,-0.17282104,-1.1978912,-0.41096497,-0.43315125,3.683705,280.06085,284.66055,102083.44,285.58478,101211.94,1202048.0,952505.0,0.0,0,
1970-06-26 01:00:00,-1.3939819,0.15063477,-1.1452026,0.31695557,3.8584952,280.45825,285.80414,102043.375,286.7574,101171.31,1315328.0,963885.06,0.0,0,
1970-06-26 02:00:00,-2.054123,0.918808,-1.6177368,0.8191681,4.393982,281.30258,287.872,102044.875,286.3999,101173.16,1238208.0,957581.4,0.0,0,
1970-06-26 03:00:00,-2.3628998,0.6047363,-1.7214813,0.49009705,4.8365912,281.22742,287.53668,101996.625,284.9178,101123.99,980288.0,956679.9,0.0,0,
1970-06-26 04:00:00,-2.848755,-0.84913635,-1.5765533,-0.37158203,4.845388,281.0268,286.36182,102019.625,281.53424,101145.93,581504.0,950936.56,0.0,0,
1970-06-26 05:00:00,-2.9470367,-2.816269,-2.0615387,-1.5505981,4.915233,278.97876,280.8765,102057.25,276.18185,101182.72,151680.0,936394.0,0.0,0,
1970-06-26 06:00:00,-2.9772034,-4.049881,-1.6282043,-1.609375,4.7234735,279.10355,280.79053,102063.25,275.90778,101188.72,0.0,928653.9,0.0,0,
1970-06-26 07:00:00,-3.59198,-4.4133606,-1.7044983,-1.6780548,4.171939,279.17996,280.62903,102072.125,275.97784,101197.484,0.0,921192.25,0.0,0,
1970-06-26 08:00:00,-4.1526184,-4.5381927,-1.7976837,-1.850235,4.773085,279.29105,280.54788,102071.31,275.90814,101196.25,0.0,937417.25,0.0,0,
1970-06-26 09:00:00,-4.5098877,-4.481827,-1.8234711,-2.0056458,4.896961,276.9663,277.70648,102059.0,275.6475,101183.83,0.0,927985.7,0.0,0,
1970-06-26 10:00:00,-4.8753967,-4.7707214,-2.0339203,-2.2017975,5.3448935,278.2479,278.64423,102146.69,276.11548,101268.484,0.0,926716.9,0.0,0,
1970-06-26 11:00:00,-5.3798523,-4.87471,-2.3174896,-2.249237,5.726647,278.49594,278.96005,102117.31,276.21985,101238.83,0.0,921740.25,0.0,0,
1970-06-26 12:00:00,-5.6878815,-5.4577026,-2.5242004,-2.5486145,6.3857713,278.7722,279.4052,102022.75,276.37213,101144.21,0.0,910178.3,0.0,0,
1970-06-26 13:00:00,-5.7248077,-5.823532,-2.6621704,-2.7173004,6.9930887,278.97922,279.7419,102013.56,276.55908,101133.89,0.0,900031.2,0.0,0,
1970-06-26 14:00:00,-6.0594788,-6.0040436,-2.8725739,-2.8609314,7.5069633,279.1099,279.93427,102039.94,276.7754,101161.05,0.0,896286.44,0.0,0,
1970-06-26 15:00:00,-6.305771,-5.988693,-3.0220795,-2.8840485,7.6632824,278.2151,278.91693,101904.31,276.78793,101026.84,0.0,895967.7,0.0,0,
1970-06-26 16:00:00,-6.174774,-6.038437,-2.8341827,-2.9844818,7.5781927,277.97253,278.77792,101826.06,276.615,100949.305,0.0,894080.94,0.0,0,
1970-06-26 17:00:00,-6.144989,-6.057892,-2.75589,-3.0083466,7.3228936,277.64362,278.56406,101777.81,276.36285,100902.22,0.0,891819.0,0.0,0,
1970-06-26 18:00:00,-5.791168,-5.873825,-2.4167786,-2.862091,6.805226,278.01154,278.94946,101750.625,275.91232,100875.19,0.0,897303.0,0.0,0,
1970-06-26 19:00:00,-5.6153717,-5.2914886,-2.175415,-2.5391998,6.4089565,277.8714,278.80722,101725.31,275.25873,100852.69,0.0,885967.25,0.0,0,
1970-06-26 20:00:00,-5.2141113,-4.8373413,-1.7536469,-2.2997894,6.0723352,278.03748,279.0473,101707.625,274.46832,100834.69,0.0,884631.3,0.0,0,
1970-06-26 21:00:00,-4.795517,-4.5416107,-1.7416229,-2.4147491,5.5300245,278.1109,279.35706,101751.25,276.46426,100878.09,121984.0,884037.7,0.0,0,
1970-06-26 22:00:00,-3.6284332,-3.7909393,-1.9030304,-2.219986,5.988239,280.58368,283.34305,101684.125,280.3789,100811.41,547328.0,894008.8,0.0,0,
1970-06-26 23:00:00,-3.0902557,-3.3840942,-1.8381653,-1.739502,6.108764,280.75983,283.87152,101621.69,283.56403,100750.58,953728.0,921064.3,0.0,0,
1970-06-27 00:00:00,-2.5144958,-2.7757874,-1.8986511,-1.612915,6.371435,280.68625,284.39398,101547.5,285.60114,100677.58,1225152.0,923225.2,0.0,0,
1970-06-27 01:00:00,-2.567093,-2.1509552,-2.0969849,-1.3528137,6.4567785,280.4549,284.93185,101482.56,286.76404,100615.66,1325952.0,935417.94,0.0,0,
1970-06-27 02:00:00,-3.2632904,-1.7621307,-2.5648956,-1.0267029,6.611629,280.75293,286.10486,101403.06,286.70416,100538.53,1245760.0,943425.9,0.0,0,
1970-06-27 03:00:00,-3.5090485,-2.0164185,-2.462616,-0.8443146,6.6621203,281.10004,285.84073,101356.875,285.6075,100493.484,990144.0,945344.94,0.0,0,
1970-06-27 04:00:00,-3.5056152,-2.4752197,-1.9407043,-0.67292786,6.188597,280.98703,285.02368,101380.0,282.78607,100517.11,580544.0,949224.4,0.0,0,
1970-06-27 05:00:00,-3.325882,-2.8428345,-2.3241577,-0.9490967,5.2568827,279.74973,281.49136,101293.375,278.24512,100433.12,144384.0,948934.7,0.0,0,
1970-06-27 06:00:00,-2.9718933,-2.9949493,-2.3852844,-1.8007812,4.563111,279.3519,280.38968,101297.625,276.65594,100437.42,0.0,956813.1,0.0,0,
1970-06-27 07:00:00,-2.403885,-3.3154602,-1.270874,-2.3210754,3.9970567,278.73315,279.27887,101290.44,275.5507,100431.33,0.0,950737.0,0.0,0,
1970-06-27 08:00:00,-2.086197,-3.434433,-0.5571289,-2.302765,3.8155653,278.5072,278.91742,101287.625,274.61774,100426.83,0.0,934781.0,0.0,0,
1970-06-27 09:00:00,-1.8659058,-3.538742,-0.1770935,-2.3282166,3.512888,276.07135,276.66306,101269.125,273.9037,100408.09,0.0,918473.8,0.0,0,
1970-06-27 10:00:00,-1.7377625,-3.368393,0.06903076,-2.1851654,3.3522172,276.06305,276.1485,101198.375,273.66656,100335.75,0.0,908808.4,0.0,0,
1970-06-27 11:00:00,-1.6781616,-3.273407,0.11935425,-2.1790466,3.3535786,275.7616,276.07935,101145.0,273.06525,100282.8,0.0,902167.25,0.0,0,
1970-06-27 12:00:00,-1.4668884,-3.3674316,0.246521,-2.104889,3.3735452,275.3197,275.82858,101130.94,272.5959,100267.45,0.0,888547.94,0.0,0,
1970-06-27 13:00:00,-1.8272247,-3.3954315,0.10386658,-2.1828766,3.3427567,274.75388,275.42474,101084.625,272.0586,100221.875,0.0,877945.44,0.0,0,
1970-06-27 14:00:00,-1.9468842,-3.7362823,0.04876709,-2.274582,3.5708015,274.31192,275.12238,101039.625,271.6117,100177.66,0.0,859165.0,0.0,0,
1970-06-27 15:00:00,-2.1379547,-4.113693,-0.046188354,-2.4713135,3.7249486,274.82263,276.0275,100992.5,271.18762,100131.49,0.0,852514.06,0.0,0,
1970-06-27 16:00:00,-1.9789886,-4.192642,-0.021621704,-2.555832,3.8190532,272.28162,273.58075,100914.06,270.78125,100055.33,0.0,843928.9,0.0,0,
1970-06-27 17:00:00,-2.2627258,-4.2080536,-0.30169678,-2.6651459,3.8266811,271.94797,273.36188,100853.44,270.48578,99995.68,0.0,848730.8,0.0,0,
1970-06-27 18:00:00,-2.3656006,-4.5581207,-0.32182312,-2.6726837,3.8431785,271.66156,273.20917,100823.94,270.31924,99966.22,0.0,851863.1,0.0,0,
1970-06-27 19:00:00,-2.2042084,-4.7576904,-0.25138855,-2.7169647,4.099484,271.6341,273.31314,100784.69,270.15344,99927.01,0.0,834972.1,0.0,0,
1970-06-27 20:00:00,-2.1454773,-4.773163,-0.2619629,-2.6694946,3.9955397,273.6612,275.45117,100756.81,270.18744,99899.875,0.0,842543.2,0.0,0,
1970-06-27 21:00:00,-2.0788116,-4.785675,-0.42912292,-2.0206757,4.095978,271.4275,274.53375,100733.375,273.48175,99877.36,120128.0,860249.9,0.0,0,
1970-06-27 22:00:00,-1.8397369,-3.8485107,-0.56333923,-2.287506,4.8258595,276.0203,280.63074,100559.06,278.7976,99709.19,491968.0,889947.8,0.0,0,
1970-06-27 23:00:00,-1.2107239,-4.0104065,-0.683548,-2.140442,4.9364944,277.24634,282.29758,100631.44,281.95935,99781.75,680832.0,972051.5,0.0,0,
1970-06-28 00:00:00,-0.5541229,-3.9618073,-0.6047058,-2.0055084,5.1750546,278.21765,283.932,100570.25,283.1609,99719.625,929152.0,972986.3,0.0,0,
1970-06-28 01:00:00,-0.48910522,-3.9096985,-0.8418579,-1.5683289,5.439515,278.71173,284.86652,100491.94,282.9499,99641.66,974400.0,1005807.3,0.0,0,
1970-06-28 02:00:00,-0.5481415,-4.061264,-0.96435547,-1.5791626,5.478134,279.1567,285.2818,100401.375,283.43655,99550.81,877440.0,1035747.44,0.0,0,
1970-06-28 03:00:00,-0.51856995,-4.3115234,-0.99760437,-1.5461426,5.3185296,279.09277,284.9006,100309.19,283.44598,99459.625,633920.0,1060536.1,0.0,0,
1970-06-28 04:00:00,-0.78219604,-4.3916016,-1.1290436,-1.5068512,4.84666,278.28564,283.94177,100285.75,281.28305,99436.42,344576.0,1069015.2,0.0,0,
1970-06-28 05:00:00,-0.7207184,-4.4378357,-1.3392334,-2.1751251,4.675143,277.54184,282.46716,100260.25,277.7917,99410.72,80192.0,1082171.0,0.0,0,
1970-06-28 06:00:00,-1.0025787,-4.5844116,-0.9984436,-2.144043,4.43217,277.3009,281.977,100192.69,277.58813,99343.11,0.0,1085689.2,0.0,0,
1970-06-28 07:00:00,-1.6491547,-5.307724,-0.9507446,-2.125229,3.8674457,277.09277,281.86017,100157.19,277.51904,99307.75,0.0,1055309.6,0.0,0,
1970-06-28 08:00:00,-1.964508,-5.8394775,-0.99809265,-2.2479706,4.2880073,276.83032,281.82233,100090.81,276.5362,99240.74,0.0,1010089.5,0.0,0,
1970-06-28 09:00:00,-2.3930206,-5.916992,-1.1687775,-2.2798004,4.3226595,275.21088,279.27112,100055.56,275.84427,99205.38,0.0,1009513.7,0.0,0,
1970-06-28 10:00:00,-3.1549988,-5.8412323,-1.1460114,-2.4863586,4.434509,276.6679,279.62433,100072.125,276.7544,99220.58,0.0,1003996.7,0.0,0,
1970-06-28 11:00:00,-2.6662903,-5.9998016,-0.90171814,-2.402893,5.009422,276.737,280.1981,100000.94,276.35687,99149.13,0.0,1030962.5,0.0,0,
1970-06-28 12:00:00,-1.8434296,-5.537018,-0.59394836,-2.6974487,5.242189,276.8566,280.4913,99920.94,275.52167,99069.86,0.0,1061425.0,0.0,0,
1970-06-28 13:00:00,-1.6435547,-5.0608826,-0.6156311,-2.726822,5.076814,276.9582,280.18134,99788.81,275.06662,98938.37,0.0,1041087.1,0.0,0,
1970-06-28 14:00:00,-1.7584229,-4.9134674,-0.56378174,-2.747284,5.6592054,277.3138,280.69714,99734.81,274.6209,98885.41,0.0,1064776.2,0.0,0,
1970-06-28 15:00:00,-2.0411072,-4.98938,-0.71655273,-2.421753,6.4801106,276.9405,280.56097,99668.19,275.27536,98819.85,0.0,1089253.8,0.0,0,
1970-06-28 16:00:00,-2.6136627,-5.1072235,-1.096283,-2.1083984,6.7162895,277.1778,281.05295,99581.06,275.8878,98734.266,0.0,1100901.0,0.0,0,
1970-06-28 17:00:00,-3.1850433,-5.058792,-1.3880005,-1.9333344,6.3832397,277.40674,281.1652,99437.19,275.78848,98591.29,0.0,1114712.4,0.0,0,
1970-06-28 18:00:00,-3.6459808,-4.9387665,-1.5636139,-1.9072418,5.786617,278.33707,282.01572,99406.75,276.1642,98561.72,0.0,1137196.8,7.6293945e-06,0,
1970-06-28 19:00:00,-4.067276,-5.048065,-1.6335754,-2.0623932,4.6775227,278.6064,282.06125,99381.75,276.6343,98536.66,0.0,1059606.6,0.0,0,
1970-06-28 20:00:00,-3.9154663,-5.1986694,-1.3559113,-2.1737976,4.768234,279.00623,282.28058,99349.94,276.17557,98502.97,0.0,1034309.1,0.0,0,
1970-06-28 21:00:00,-3.4434662,-5.267044,-1.1280212,-2.2958984,4.7374477,279.34256,282.5911,99366.0,277.97037,98518.92,79168.0,1029313.9,2.8133392e-05,0,
1970-06-28 22:00:00,-4.932251,-5.1035156,-2.253708,-2.5755005,4.9304385,279.0924,282.79153,99363.625,281.943,98520.58,370176.0,1029154.9,0.0,0,
1970-06-28 23:00:00,-3.2343445,-5.4786987,-1.510025,-2.7556915,5.6318507,279.78668,284.14868,99371.06,283.6114,98524.93,664384.0,1066884.0,1.9073486e-06,0,
1970-06-29 00:00:00,-2.3448486,-4.9218445,-1.0665741,-2.4127197,5.6651635,280.46283,284.9803,99259.44,284.42633,98414.625,699648.0,1138742.8,3.4332275e-05,0,
1970-06-29 01:00:00,-1.1999359,-3.7754364,-0.6890106,-1.7976532,5.552836,280.65845,284.85394,99155.06,285.82077,98311.68,539776.0,1167787.8,5.00679e-05,0,
1970-06-29 02:00:00,-1.2118835,-3.5026855,-0.85539246,-1.7117004,4.7261543,280.69168,285.1455,99006.25,286.19324,98165.02,472768.0,1210167.1,1.9550323e-05,0,
1970-06-29 03:00:00,-0.95973206,-3.6102142,-0.4634552,-1.3421936,3.9511435,280.56247,284.25897,98979.56,285.012,98139.125,313152.0,1228310.1,1.7166138e-05,0,
1970-06-29 04:00:00,-0.040390015,-2.7906342,-0.13305664,-1.553833,2.7858186,280.48325,283.98035,98983.0,283.16882,98142.3,121920.0,1220768.6,7.6293945e-06,0,
1970-06-29 05:00:00,0.708313,-0.18743896,-0.10508728,0.10720825,2.3890252,280.9013,282.44562,98978.44,280.17194,98135.36,51840.0,1195275.5,3.0517578e-05,0,
1970-06-29 06:00:00,0.7316437,3.608612,0.43849182,2.4546204,4.449762,281.51962,282.6225,99025.75,279.87592,98179.984,0.0,1189492.2,9.536743e-05,0,
1970-06-29 07:00:00,2.4946594,5.784668,1.6393585,2.580017,4.888857,281.61,282.39716,99047.875,280.29794,98196.16,0.0,1149303.8,0.00011777878,0,
1970-06-29 08:00:00,5.198807,5.8467255,3.1193085,2.8608398,7.190208,281.63547,282.25003,99142.56,280.10458,98286.67,0.0,1137307.4,0.00014448166,0,
1970-06-29 09:00:00,6.744705,5.2372284,4.0841675,2.736084,8.59755,280.33276,281.13632,99205.5,280.27344,98346.625,0.0,1186856.5,0.00018835068,0,
1970-06-29 10:00:00,7.696213,4.9522552,4.6341248,2.7449188,9.652019,281.48627,282.29666,99285.625,280.74234,98428.234,0.0,1212629.5,0.00016927719,0,
1970-06-29 11:00:00,6.690918,5.672699,4.0956573,3.099411,10.154781,281.61542,282.5061,99305.875,280.75317,98448.414,0.0,1242756.9,0.00016784668,0,
1970-06-29 12:00:00,6.6957245,5.237961,4.18631,2.7960968,10.234755,281.70923,282.56183,99315.5,280.79065,98457.25,0.0,1260189.2,0.0002360344,0,
1970-06-29 13:00:00,6.681183,5.107483,4.0969696,2.6966095,10.404692,281.62622,282.5607,99429.25,280.77094,98571.31,0.0,1259098.6,0.00037622452,0,
1970-06-29 14:00:00,6.9522705,5.2180786,4.300888,2.7928925,11.202078,281.33276,282.46417,99427.94,280.60913,98568.95,0.0,1255583.0,0.0006008148,0,
1970-06-29 15:00:00,7.4568634,5.463669,4.6216125,2.9855652,11.637574,280.30078,281.76147,99461.56,280.3985,98602.55,0.0,1237825.6,0.00077962875,0,
1970-06-29 16:00:00,8.155579,5.475174,5.029358,2.9519958,11.6621475,280.08487,281.79114,99519.375,280.1045,98659.266,0.0,1231611.8,0.0007915497,0,
1970-06-29 17:00:00,8.595825,5.676132,5.3112335,3.0644531,11.40317,279.8888,281.70215,99509.125,279.81787,98648.19,0.0,1219060.2,0.00072717667,0,
1970-06-29 18:00:00,8.938873,5.7384186,5.552353,3.1137695,11.067697,279.84207,281.6879,99593.06,279.61014,98731.234,0.0,1207735.2,0.00075006485,0,
1970-06-29 19:00:00,9.07518,5.5410004,5.652939,3.0168457,11.561937,279.85052,281.68292,99677.75,279.5057,98814.94,0.0,1214650.8,0.0007081032,0,
1970-06-29 20:00:00,8.968552,5.045929,5.541733,2.6513672,11.515471,279.78604,281.6808,99715.0,279.42218,98852.32,0.0,1218314.0,0.0006184578,0,
1970-06-29 21:00:00,8.917511,4.790924,5.512558,2.4522095,11.058159,277.70337,280.4574,99774.06,279.54465,98909.81,20992.0,1219065.9,0.00052309036,0,
1970-06-29 22:00:00,8.868591,6.270874,5.6003265,3.4954987,11.09828,278.48956,282.29517,99969.75,280.0534,99105.84,104000.0,1215653.0,0.00040626526,0,
1970-06-29 23:00:00,8.675613,7.2563934,5.603073,4.2893066,11.461618,278.4491,282.23718,100071.31,280.87454,99206.89,214144.0,1197158.8,0.00020980835,0,
1970-06-30 00:00:00,8.208588,7.5545197,5.3876038,4.6915283,11.573867,278.31897,283.0615,100074.56,281.91574,99210.63,470848.0,1178948.2,2.7179718e-05,0,
1970-06-30 01:00:00,7.9617004,7.275345,5.2722626,4.642685,12.141147,277.99103,283.42017,100045.19,282.37836,99182.625,717568.0,1117082.0,0.0,0,
1970-06-30 02:00:00,7.7589417,6.7944183,5.172867,4.384613,13.914411,278.0094,284.6012,100027.125,282.47427,99165.08,776576.0,1112336.8,0.0,0,
1970-06-30 03:00:00,7.6083374,6.652176,5.050293,4.267151,13.239425,277.95798,284.67258,100073.0,282.3924,99209.74,630464.0,1133654.5,0.0,0,
1970-06-30 04:00:00,7.193268,6.269394,4.636795,3.8528595,11.919299,278.33875,284.68958,100118.81,281.774,99255.0,320896.0,1173390.2,0.0,0,
1970-06-30 05:00:00,6.381897,6.401779,3.9873962,3.7407532,9.897236,277.58624,282.28265,100227.625,281.04974,99362.97,85504.0,1134818.8,0.0,0,
1970-06-30 06:00:00,5.6159515,6.338745,3.4995117,3.5176086,7.964776,277.90485,282.1112,100274.0,280.66913,99408.266,0.0,1109588.0,0.0,0,
1970-06-30 07:00:00,5.17572,5.6293793,3.1957092,2.9023132,8.765494,278.5812,282.22595,100382.19,280.47653,99515.53,0.0,1137582.0,8.583069e-06,0,
1970-06-30 08:00:00,4.819687,4.6683197,2.8440094,1.9833832,7.8335843,279.2801,282.47186,100404.875,279.78137,99537.016,0.0,1119603.8,4.2915344e-06,0,
1970-06-30 09:00:00,4.5262604,3.8922577,2.5023193,1.1347656,6.45564,277.32034,280.06348,100481.125,278.7641,99612.586,0.0,1108044.5,2.861023e-06,0,
1970-06-30 10:00:00,4.1918945,4.286026,2.470337,1.2702789,5.4256063,276.97675,279.49323,100539.0,278.23782,99669.05,0.0,1065951.2,2.861023e-06,0,
